session_id,user_query,url,source,title,snippet,position,user_query-Tokenized,tagged_user_query-Tokenized,E_anger,E_anticipation,E_disgust,E_fear,E_joy,E_sadness,E_surprise,E_trust,S_pos,S_neg,S_obj
392,tornado ,https://en.wikipedia.org/wiki/Tornado,R,Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia,"A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ...",1,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,tornado ,https://www.nationalgeographic.com/environment/natural-disasters/tornadoes/,NR,Tornado facts and information,Tornadoes are vertical funnels of rapidly spinning air. Their winds may top 250 miles an hour and can clear a pathway a mile wide and 50 miles long.,2,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,tornado ,https://www.youtube.com/watch?v=bjb7QtMEBUg,NR,"Extreme up-close video of tornado near Wray, CO! - YouTube","Extreme up-close footage of tornado just north of Wray, CO earlier today! SEE ALSO: 360 Video! https://www.youtube.com/watch?v=TCXp9Y5uPn4 MORE VIDEOS: http:...",3,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,tornado ,https://weather.com/storms/tornado,NR,Tornado Central - weather.com,"Tornado Season Is Off to an Active Start, But What Does That Mean for the Rest of It? May 7, 2019, 1:30 pm EDT March and April saw more tornado reports than average, but that does not mean May and ...",4,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,tornado ,https://www.ready.gov/tornadoes,NR,Tornadoes | Ready.gov,"Tornadoes can destroy buildings, flip cars, and create deadly flying debris. Tornadoes are violently rotating columns of air that extend from a thunderstorm to the ground. Tornadoes can: Happen anytime and anywhere; Bring intense winds, over 200 MPH; and Look like funnels.",5,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,tornado ,https://www.nssl.noaa.gov/education/svrwx101/tornadoes/,NR,Severe Weather 101: Tornado Basics,"Severe Weather 101 Tornado Basics. What we do: Read more about NSSL's tornado research here. What is a tornado? A tornado is a narrow, violently rotating column of air that extends from the base of a thunderstorm to the ground.",6,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,tornado ,https://www.youtube.com/watch?v=oWIx3Erswh8,NR,TOP 10 BEST TORNADOES - YouTube,"Top 10 best tornado video countdown. Tornadoes manifest themselves in all sorts of shapes and sizes. Some are a wondrous bright white, others are dark horrific, monsters. Most are harmless grazing ...",7,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,tornado ,https://www.weather.gov/safety/tornado,NR,Tornado Safety - weather.gov,"A tornado is a violently rotating column of air extending from the base of a thunderstorm down to the ground. Tornadoes are capable of completely destroying well-made structures, uprooting trees, and hurling objects through the air like deadly missiles. Tornadoes can occur at any time of day or ...",8,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,tornado ,https://en.wikipedia.org/wiki/Panavia_Tornado,NR,Panavia Tornado - Wikipedia,"The Panavia Tornado is a family of twin-engine, variable-sweep wing multirole combat aircraft, jointly developed and manufactured by Italy, the United Kingdom, and West Germany.There are three primary Tornado variants: the Tornado IDS (interdictor/strike) fighter-bomber, the suppression of enemy air defences Tornado ECR (electronic combat/reconnaissance) and the Tornado ADV (air defence ...",9,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392,tornado ,https://www.thefreedictionary.com/tornado,NR,Tornado - definition of tornado by The Free Dictionary,"tor·na·do (tôr-nā′dō) n. pl. tor·na·does or tor·na·dos 1. A violently rotating column of air extending from a cumulonimbus cloud to the ground, ranging in width from a few meters to more than a kilometer, with destructive winds up to 510 kilometers (316 miles) per hour or higher. Tornadoes are typically associated with a funnel cloud pendant ...",10,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,tornado ,https://en.wikipedia.org/wiki/Tornado,R,Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia,"A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ...",1,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,tornado ,https://www.nationalgeographic.com/environment/natural-disasters/tornadoes/,NR,Tornado facts and information,Tornadoes are vertical funnels of rapidly spinning air. Their winds may top 250 miles an hour and can clear a pathway a mile wide and 50 miles long.,2,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,tornado ,https://www.youtube.com/watch?v=bjb7QtMEBUg,NR,"Extreme up-close video of tornado near Wray, CO! - YouTube","Extreme up-close footage of tornado just north of Wray, CO earlier today! SEE ALSO: 360 Video! https://www.youtube.com/watch?v=TCXp9Y5uPn4 MORE VIDEOS: http:...",3,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,tornado ,https://weather.com/storms/tornado,NR,Tornado Central - weather.com,"Tornado Season Is Off to an Active Start, But What Does That Mean for the Rest of It? May 7, 2019, 1:30 pm EDT March and April saw more tornado reports than average, but that does not mean May and ...",4,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,tornado ,https://www.ready.gov/tornadoes,NR,Tornadoes | Ready.gov,"Tornadoes can destroy buildings, flip cars, and create deadly flying debris. Tornadoes are violently rotating columns of air that extend from a thunderstorm to the ground. Tornadoes can: Happen anytime and anywhere; Bring intense winds, over 200 MPH; and Look like funnels.",5,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,tornado ,https://www.nssl.noaa.gov/education/svrwx101/tornadoes/,NR,Severe Weather 101: Tornado Basics,"Severe Weather 101 Tornado Basics. What we do: Read more about NSSL's tornado research here. What is a tornado? A tornado is a narrow, violently rotating column of air that extends from the base of a thunderstorm to the ground.",6,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,tornado ,https://www.youtube.com/watch?v=oWIx3Erswh8,NR,TOP 10 BEST TORNADOES - YouTube,"Top 10 best tornado video countdown. Tornadoes manifest themselves in all sorts of shapes and sizes. Some are a wondrous bright white, others are dark horrific, monsters. Most are harmless grazing ...",7,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,tornado ,https://www.weather.gov/safety/tornado,NR,Tornado Safety - weather.gov,"A tornado is a violently rotating column of air extending from the base of a thunderstorm down to the ground. Tornadoes are capable of completely destroying well-made structures, uprooting trees, and hurling objects through the air like deadly missiles. Tornadoes can occur at any time of day or ...",8,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,tornado ,https://en.wikipedia.org/wiki/Panavia_Tornado,NR,Panavia Tornado - Wikipedia,"The Panavia Tornado is a family of twin-engine, variable-sweep wing multirole combat aircraft, jointly developed and manufactured by Italy, the United Kingdom, and West Germany.There are three primary Tornado variants: the Tornado IDS (interdictor/strike) fighter-bomber, the suppression of enemy air defences Tornado ECR (electronic combat/reconnaissance) and the Tornado ADV (air defence ...",9,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394,tornado ,https://www.thefreedictionary.com/tornado,NR,Tornado - definition of tornado by The Free Dictionary,"tor·na·do (tôr-nā′dō) n. pl. tor·na·does or tor·na·dos 1. A violently rotating column of air extending from a cumulonimbus cloud to the ground, ranging in width from a few meters to more than a kilometer, with destructive winds up to 510 kilometers (316 miles) per hour or higher. Tornadoes are typically associated with a funnel cloud pendant ...",10,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,tornado ,https://en.wikipedia.org/wiki/Tornado,R,Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia,"A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ...",1,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,tornado ,https://www.nationalgeographic.com/environment/natural-disasters/tornadoes/,NR,Tornado facts and information,Tornadoes are vertical funnels of rapidly spinning air. Their winds may top 250 miles an hour and can clear a pathway a mile wide and 50 miles long.,2,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,tornado ,https://www.youtube.com/watch?v=bjb7QtMEBUg,NR,"Extreme up-close video of tornado near Wray, CO! - YouTube","Extreme up-close footage of tornado just north of Wray, CO earlier today! SEE ALSO: 360 Video! https://www.youtube.com/watch?v=TCXp9Y5uPn4 MORE VIDEOS: http:...",3,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,tornado ,https://weather.com/storms/tornado,NR,Tornado Central - weather.com,"Tornado Season Is Off to an Active Start, But What Does That Mean for the Rest of It? May 7, 2019, 1:30 pm EDT March and April saw more tornado reports than average, but that does not mean May and ...",4,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,tornado ,https://www.ready.gov/tornadoes,NR,Tornadoes | Ready.gov,"Tornadoes can destroy buildings, flip cars, and create deadly flying debris. Tornadoes are violently rotating columns of air that extend from a thunderstorm to the ground. Tornadoes can: Happen anytime and anywhere; Bring intense winds, over 200 MPH; and Look like funnels.",5,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,tornado ,https://www.nssl.noaa.gov/education/svrwx101/tornadoes/,NR,Severe Weather 101: Tornado Basics,"Severe Weather 101 Tornado Basics. What we do: Read more about NSSL's tornado research here. What is a tornado? A tornado is a narrow, violently rotating column of air that extends from the base of a thunderstorm to the ground.",6,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,tornado ,https://www.youtube.com/watch?v=oWIx3Erswh8,NR,TOP 10 BEST TORNADOES - YouTube,"Top 10 best tornado video countdown. Tornadoes manifest themselves in all sorts of shapes and sizes. Some are a wondrous bright white, others are dark horrific, monsters. Most are harmless grazing ...",7,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,tornado ,https://www.weather.gov/safety/tornado,NR,Tornado Safety - weather.gov,"A tornado is a violently rotating column of air extending from the base of a thunderstorm down to the ground. Tornadoes are capable of completely destroying well-made structures, uprooting trees, and hurling objects through the air like deadly missiles. Tornadoes can occur at any time of day or ...",8,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,tornado ,https://en.wikipedia.org/wiki/Panavia_Tornado,NR,Panavia Tornado - Wikipedia,"The Panavia Tornado is a family of twin-engine, variable-sweep wing multirole combat aircraft, jointly developed and manufactured by Italy, the United Kingdom, and West Germany.There are three primary Tornado variants: the Tornado IDS (interdictor/strike) fighter-bomber, the suppression of enemy air defences Tornado ECR (electronic combat/reconnaissance) and the Tornado ADV (air defence ...",9,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395,tornado ,https://www.thefreedictionary.com/tornado,NR,Tornado - definition of tornado by The Free Dictionary,"tor·na·do (tôr-nā′dō) n. pl. tor·na·does or tor·na·dos 1. A violently rotating column of air extending from a cumulonimbus cloud to the ground, ranging in width from a few meters to more than a kilometer, with destructive winds up to 510 kilometers (316 miles) per hour or higher. Tornadoes are typically associated with a funnel cloud pendant ...",10,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
396,tornado ,https://en.wikipedia.org/wiki/Tornado,R,Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia Tornado - Wikipedia,"A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ... A tornado is a rapidly rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or, in rare cases, the base of a cumulus cloud.The windstorm is often referred to as a twister, whirlwind or cyclone, although the word cyclone is used in meteorology to name a weather system with a low-pressure area in the center around which, from an observer looking ...",1,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
396,tornado ,https://www.nationalgeographic.com/environment/natural-disasters/tornadoes/,NR,Tornado facts and information,Tornadoes are vertical funnels of rapidly spinning air. Their winds may top 250 miles an hour and can clear a pathway a mile wide and 50 miles long.,2,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
396,tornado ,https://www.youtube.com/watch?v=bjb7QtMEBUg,NR,"Extreme up-close video of tornado near Wray, CO! - YouTube","Extreme up-close footage of tornado just north of Wray, CO earlier today! SEE ALSO: 360 Video! https://www.youtube.com/watch?v=TCXp9Y5uPn4 MORE VIDEOS: http:...",3,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
396,tornado ,https://weather.com/storms/tornado,NR,Tornado Central - weather.com,"Tornado Season Is Off to an Active Start, But What Does That Mean for the Rest of It? May 7, 2019, 1:30 pm EDT March and April saw more tornado reports than average, but that does not mean May and ...",4,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
396,tornado ,https://www.ready.gov/tornadoes,NR,Tornadoes | Ready.gov,"Tornadoes can destroy buildings, flip cars, and create deadly flying debris. Tornadoes are violently rotating columns of air that extend from a thunderstorm to the ground. Tornadoes can: Happen anytime and anywhere; Bring intense winds, over 200 MPH; and Look like funnels.",5,['tornado'],"[('tornado', 'NN')]",0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
